rank,points,members,foreign_players,mean_age,salaries,spending,Mean_Player_Rating,Wins,Draws,Losses,Goals_For,Goals_Against,Goal_Difference,Season_2015-2016,Season_2016-2017,Season_2017-2018,Season_2018-2019,Season_2019-2020,Season_2020-2021,Season_2021-2022,Season_2022-2023,Season_Arsenal_summary_stats,Season_Aston Villa_summary_stats,Season_Bournemouth_summary_stats,Season_Brentford_summary_stats,Season_Brighton_summary_stats,Season_Burnley_summary_stats,Season_Cardiff_summary_stats,Season_Chelsea_summary_stats,Season_Crystal Palace_summary_stats,Season_Everton_summary_stats,Season_Fulham_summary_stats,Season_Huddersfield Town_summary_stats,Season_Hull City_summary_stats,Season_Leeds_summary_stats,Season_Leicester_summary_stats,Season_Liverpool_summary_stats,Season_Manchester City_summary_stats,Season_Manchester United_summary_stats,Season_Middlesbrough_summary_stats,Season_Newcastle_summary_stats,Season_Norwich_summary_stats,Season_Nottingham Forest_summary_stats,Season_Sheffield United_summary_stats,Season_Southampton_summary_stats,Season_Stoke City_summary_stats,Season_Sunderland_summary_stats,Season_Swansea_summary_stats,Season_Tottenham_summary_stats,Season_Watford_summary_stats,Season_West Bromwich Albion_summary_stats,Season_West Ham_summary_stats,Season_Wolverhampton_summary_stats,Team_Arsenal,Team_Aston Villa,Team_Bournemouth,Team_Brentford,Team_Brighton,Team_Burnley,Team_Cardiff,Team_Chelsea,Team_Crystal Palace,Team_Everton,Team_Fulham,Team_Huddersfield Town,Team_Hull City,Team_Leeds,Team_Leicester,Team_Liverpool,Team_Manchester City,Team_Manchester United,Team_Middlesbrough,Team_Newcastle,Team_Norwich,Team_Nottingham Forest,Team_Sheffield United,Team_Southampton,Team_Stoke City,Team_Sunderland,Team_Swansea,Team_Tottenham,Team_Watford,Team_West Bromwich Albion,Team_West Ham,Team_Wolverhampton,high_point,log_spending,normalized_points
19.5,21.5,41.0,20.5,23.3,60500.0,16365000.0,5.7,13.0,9.0,15.0,48.0,53.0,-6.5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,16.610655527023436,-0.9955512113132553
20.0,22.0,42.0,25.0,23.8,121000.0,31900000.0,5.7,13.0,9.0,15.0,48.0,53.0,-6.5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,17.278116599103036,-0.9733461098357477
20.0,28.0,42.5,25.5,24.35,134000.0,35950000.0,5.7,13.0,9.0,15.0,48.0,53.0,-6.5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,17.39763966994774,-0.7068848921056565
20.0,34.0,43.0,26.0,24.9,147000.0,40000000.0,5.7,13.0,9.0,15.0,48.0,53.0,-6.5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,17.50439003707821,-0.4404236743755653
1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.7,13.0,9.0,15.0,48.0,53.0,-6.5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.6931471805599453,-1.905960371891067
16.0,38.0,55.0,31.0,24.8,3590000.0,174100000.0,5.7,13.0,9.0,15.0,48.0,53.0,-6.5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,18.975140410482243,-0.2627828625555045
10.5,43.0,42.375,23.1,23.4,0.0,0.0,5.7,13.0,9.0,15.0,48.0,53.0,-6.5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,-0.040731847780428446
2.0,2.0,2.0,2.0,2.0,2.0,2.0,5.7,13.0,9.0,15.0,48.0,53.0,-6.5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,1.0986122886681098,-1.8615501689360516
14.5,38.5,42.5,12.5,23.8,1860000.0,56200000.0,5.7,13.0,9.0,15.0,48.0,53.0,-6.5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,17.844427332657514,-0.24057776107799686
7.7781745930520225,21.920310216782973,4.949747468305833,4.949747468305833,0.8485281374238565,622253.0,13717871.0,5.7,13.0,9.0,15.0,48.0,53.0,-6.5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,16.434210066191632,-0.976885149281857
9.0,23.0,39.0,9.0,23.2,1420000.0,46500000.0,5.7,13.0,9.0,15.0,48.0,53.0,-6.5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,17.65496289206296,-0.9289359068807325
11.75,30.75,40.75,10.75,23.5,1640000.0,51350000.0,5.7,13.0,9.0,15.0,48.0,53.0,-6.5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,17.75417551381304,-0.5847568339793646
17.25,46.25,44.25,14.25,24.1,2080000.0,61050000.0,5.7,13.0,9.0,15.0,48.0,53.0,-6.5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0,17.927203774901002,0.10360131182337097
20.0,54.0,46.0,16.0,24.4,2300000.0,65900000.0,5.7,13.0,9.0,15.0,48.0,53.0,-6.5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0,18.00364901464724,0.4477803847247388
8.0,8.0,8.0,8.0,8.0,8.0,8.0,5.7,13.0,9.0,15.0,48.0,53.0,-6.5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,2.1972245773362196,-1.5950889512059605
13.5,43.0,39.5,18.875,23.4625,3031875.0,62388750.0,5.7,13.0,9.0,15.0,48.0,53.0,-6.5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,17.94889554465273,-0.040731847780428446
4.750939756661683,11.263087625386872,6.98978847012861,2.997022331772464,0.5680480361981471,1956081.0,44255168.0,5.7,13.0,9.0,15.0,48.0,53.0,-6.5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,17.605482736155363,-1.4501745675025308
6.0,25.0,33.0,15.0,22.5,725000.0,0.0,5.7,13.0,9.0,15.0,48.0,53.0,-6.5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,-0.8401155009707021
10.25,38.25,35.5,16.75,23.175,1505000.0,37055000.0,5.7,13.0,9.0,15.0,48.0,53.0,-6.5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,17.427913880354506,-0.25168031181675066
15.0,41.5,37.0,19.0,23.4,2730000.0,46750000.0,5.7,13.0,9.0,15.0,48.0,53.0,-6.5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,17.660324835089344,-0.10734715221295124
16.25,47.5,41.0,19.75,23.85,4977500.0,101275000.0,5.7,13.0,9.0,15.0,48.0,53.0,-6.5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0,18.433350156927133,0.15911406551713997
20.0,63.0,51.0,24.0,24.3,5360000.0,122370000.0,5.7,13.0,9.0,15.0,48.0,53.0,-6.5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0,18.62255980813379,0.8474722113198756
3.0,3.0,3.0,3.0,3.0,3.0,3.0,5.7,13.0,9.0,15.0,48.0,53.0,-6.5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,1.3862943611198906,-1.8171399659810366
13.666666666666666,42.66666666666666,34.666666666666664,26.666666666666668,25.23333333333333,65333.0,46966666.0,5.7,13.0,9.0,15.0,48.0,53.0,-6.5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,17.66494869529803,-0.055535248765433934
5.033222956847166,9.073771725877467,4.041451884327381,2.081665999466133,0.5773502691896258,113160.0,32571818.0,5.7,13.0,9.0,15.0,48.0,53.0,-6.5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,17.298958024633666,-1.5474025309323853
9.0,33.0,31.0,25.0,24.9,0.0,11800000.0,5.7,13.0,9.0,15.0,48.0,53.0,-6.5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,16.283610174181653,-0.4848338773305805
11.0,38.5,32.5,25.5,24.9,0.0,32400000.0,5.7,13.0,9.0,15.0,48.0,53.0,-6.5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,17.293669011626754,-0.24057776107799686
13.0,44.0,34.0,26.0,24.9,0.0,53000000.0,5.7,13.0,9.0,15.0,48.0,53.0,-6.5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0,17.78580249038432,0.0036783551745867595
16.0,47.5,36.5,27.5,25.4,98000.0,64550000.0,5.7,13.0,9.0,15.0,48.0,53.0,-6.5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0,17.982950690748794,0.15911406551713997
19.0,51.0,39.0,29.0,25.9,196000.0,76100000.0,5.7,13.0,9.0,15.0,48.0,53.0,-6.5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0,18.147558835972518,0.3145497758596932
2.0,2.0,2.0,2.0,2.0,2.0,2.0,5.7,13.0,9.0,15.0,48.0,53.0,-6.5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,1.0986122886681098,-1.8615501689360516
18.5,31.5,44.0,27.0,24.25,0.0,55850000.0,5.7,13.0,9.0,15.0,48.0,53.0,-6.5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,17.838180101384587,-0.5514491817631033
2.1213203435596424,10.606601717798211,1.4142135623730951,0.0,0.6363961030678917,0.0,4313351.0,5.7,13.0,9.0,15.0,48.0,53.0,-6.5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,15.277225886025706,-1.4793292398956506
17.0,24.0,43.0,27.0,23.8,0.0,52800000.0,5.7,13.0,9.0,15.0,48.0,53.0,-6.5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,17.782021767615884,-0.8845257039257173
17.75,27.75,43.5,27.0,24.025,0.0,54325000.0,5.7,13.0,9.0,15.0,48.0,53.0,-6.5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,17.810495102514498,-0.7179874428444103
19.25,35.25,44.5,27.0,24.475,0.0,57375000.0,5.7,13.0,9.0,15.0,48.0,53.0,-6.5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,17.865119243774178,-0.3849109206817963
20.0,39.0,45.0,27.0,24.7,0.0,58900000.0,5.7,13.0,9.0,15.0,48.0,53.0,-6.5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,17.891351665599743,-0.21837265960048924
3.0,3.0,3.0,3.0,3.0,3.0,3.0,5.7,13.0,9.0,15.0,48.0,53.0,-6.5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,1.3862943611198906,-1.8171399659810366
15.0,40.333333333333336,39.333333333333336,33.666666666666664,24.666666666666668,0.0,44200000.0,5.7,13.0,9.0,15.0,48.0,53.0,-6.5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,17.60423536967236,-0.15915905566046887
3.0,7.023769168568493,3.214550253664318,3.7859388972001824,0.5033222956847165,0.0,31137708.0,5.7,13.0,9.0,15.0,48.0,53.0,-6.5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,17.253930150693837,-1.638443560560777
12.0,33.0,37.0,31.0,24.2,0.0,19800000.0,5.7,13.0,9.0,15.0,48.0,53.0,-6.5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,16.801192546169812,-0.4848338773305805
13.5,37.0,37.5,31.5,24.4,0.0,26665000.0,5.7,13.0,9.0,15.0,48.0,53.0,-6.5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,17.098862439519184,-0.30719306551051967
15.0,41.0,38.0,32.0,24.6,0.0,33530000.0,5.7,13.0,9.0,15.0,48.0,53.0,-6.5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,17.32795114826645,-0.12955225369045884
16.5,44.0,40.5,35.0,24.9,0.0,56400000.0,5.7,13.0,9.0,15.0,48.0,53.0,-6.5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0,17.847979734198784,0.0036783551745867595
18.0,47.0,43.0,38.0,25.2,0.0,79270000.0,5.7,13.0,9.0,15.0,48.0,53.0,-6.5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0,18.18837031742845,0.13690896403963237
8.0,8.0,8.0,8.0,8.0,8.0,8.0,5.7,13.0,9.0,15.0,48.0,53.0,-6.5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,2.1972245773362196,-1.5950889512059605
4.625,69.5,47.875,23.0,22.450000000000003,5205000.0,89812500.0,5.7,13.0,9.0,15.0,48.0,53.0,-6.5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0,18.313234732937826,1.1361385305274745
2.1339098923270936,9.180725150319788,8.903249807955358,4.375255094603872,0.2878491668515698,3416577.0,56521839.0,5.7,13.0,9.0,15.0,48.0,53.0,-6.5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,17.850137670098544,-1.542652707646168
2.0,59.0,34.0,16.0,22.0,0.0,0.0,5.7,13.0,9.0,15.0,48.0,53.0,-6.5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0,0.0,0.6698313994998149
3.0,61.5,44.25,20.0,22.3,2485000.0,65500000.0,5.7,13.0,9.0,15.0,48.0,53.0,-6.5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0,17.997560715872655,0.7808569068873528
4.0,70.5,46.5,23.5,22.45,5810000.0,71700000.0,5.7,13.0,9.0,15.0,48.0,53.0,-6.5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0,18.08800131951685,1.1805487334824896
6.25,72.5,51.25,25.25,22.525,8175000.0,126900000.0,5.7,13.0,9.0,15.0,48.0,53.0,-6.5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0,18.658909940564836,1.26936913939252
8.0,86.0,64.0,30.0,23.0,8960000.0,169900000.0,5.7,13.0,9.0,15.0,48.0,53.0,-6.5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0,18.950720592527976,1.8689068792852253
6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.7,13.0,9.0,15.0,48.0,53.0,-6.5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,1.9459101490553132,-1.6839093571159909
15.5,38.833333333333336,46.5,32.5,24.616666666666664,144500.0,47950000.0,5.7,13.0,9.0,15.0,48.0,53.0,-6.5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,17.685669380148777,-0.22577436009299168
3.331666249791536,9.410986487434071,9.772410142846033,4.764451699828638,0.8471520918150808,267834.0,40203561.0,5.7,13.0,9.0,15.0,48.0,53.0,-6.5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,17.50946615662906,-1.5324267549322292
11.0,23.0,31.0,24.0,23.4,0.0,14750000.0,5.7,13.0,9.0,15.0,48.0,53.0,-6.5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,16.50675370854671,-0.9289359068807325
